"ENTREZID","spearman.rho","spearman.FDR","pearson.cor","pearson.FDR"
"1718",-0.144888157718674,0.00541090239562471,-0.139059792715319,0.0118132213659959
"1717",-0.12629398582763,0.0168697632675507,-0.165042615031405,0.00225031435853491
"79947",-0.208108764927927,3.76888858068389e-05,-0.207324491107107,8.21565959580249e-05
"27294",-0.0468960558521896,0.43112251486115,-0.0569483240076574,0.367017902002687
"112817",0.202657434827108,6.1551842962511e-05,0.257302661604009,5.98739543182028e-07
"1719",0.137888454913074,0.00848035761389715,0.108139545820135,0.0580505324221354
"200895",0.0932607912278802,0.0887985710882717,0.0479321153734292,0.459051665644146
"50846",-0.197786830531458,9.54636941857844e-05,-0.0966380096070363,0.0962257943280593
"1723",0.0884342925716894,0.10880175871137,0.0580862335377066,0.355789971913803
"1725",0.0463372550787143,0.437729757824187,0.0205914177649931,0.777758161094377
"115817",0.069151981835929,0.223731777957005,-0.0414947733912471,0.531114310787243
"79154",0.26661944233427,6.74336106538688e-08,0.183595668923721,0.000582427174539745
"79758",0.249620140484216,5.01290992566802e-07,0.149241014589058,0.00644167740008678
"147015",-0.0557795296440851,0.338982083313529,-0.107708594554003,0.0591807578939122
"10202",0.153792929474567,0.00298333933950004,0.132399461254303,0.0171262860395064
"9249",-0.294945920478666,1.71286734266493e-09,-0.239238140915005,4.01746670420844e-06
"10901",0.111792313893194,0.0368401316933508,0.0770777428547158,0.199514703767709
"728635",0.0628398034437766,0.274260153782354,0.0651736446395377,0.290125452352332
"317749",0.133796919037766,0.0108863090169675,0.119412495134816,0.0338757157122684
"51635",0.190396147188587,0.000181581257229512,0.191107245899495,0.000323811081601683
"25979",0.203676646858402,5.62540510457707e-05,0.145804622407751,0.00793505432433838
"201140",-0.114564890337985,0.0319786406156416,-0.0564768377152462,0.371352256490274
"10170",-0.152709793120452,0.00321817849495115,-0.136844056957742,0.0133987923586
"207063",0.0745122983550079,0.186320130658346,0.105690557883214,0.0648767004734366
"55526",0.22461378108745,7.44697088135179e-06,0.140831313514097,0.0106663033364802
"1665",-0.00748355240223368,0.914638148098362,0.0353734820206386,0.602294659676933
"8449",0.421386672450924,3.08744860830546e-19,0.34052912482328,5.88483446317234e-12
"54505",-0.0719500620995464,0.204042366342401,-0.0450262575598441,0.490533115989224
"22907",-0.0287008660892738,0.650353969530484,-0.0579253426946048,0.357445049172141
"55760",0.200617268561404,7.39951161656182e-05,0.172567830698815,0.00130658207949419
"56919",0.0228604186356383,0.724354928510489,0.00462793945448568,0.955182286431966
"9704",0.0764284275599213,0.173849164595727,0.0736583952396092,0.223857989466231
"60625",0.119547250388395,0.0245243762085997,0.0851804683567883,0.150273213416664
"170506",-0.0182745541027617,0.784087854962511,-0.00989701341968998,0.901118245717709
"57647",0.0471701331507011,0.428157009405661,0.00665611775302679,0.934271283529217
"9785",-0.117597655122096,0.0272560088655294,-0.0995423547584399,0.0850650485972321
"79665",0.150496596349439,0.00373570248424656,0.158759062601612,0.00346473172518633
"653645",-0.0248212458867272,0.699841723100951,-0.0327001662393845,0.633283352666472
"90957",-0.0294042739485663,0.640712487771981,-0.0298894366221002,0.666884491925282
"79132",-0.0572931646696424,0.324452176312745,-0.0367437057489422,0.585552311294217
"1659",-0.0705437550595236,0.213594704507142,-0.0513662476951448,0.422234784763871
"1660",0.011022391613337,0.873114253102858,-0.0045223010585485,0.956435020034876
"56616",0.136816305319112,0.00906492663572518,0.134077960009004,0.0156177594061484
"1729",-0.1684582934844,0.00103046272226492,-0.15090122156085,0.00580582677745675
"1730",-0.0576404454817296,0.321208836600251,-0.0662012127566479,0.281406686752887
"81624",-0.010535668257807,0.879198889869704,-0.0470775380389808,0.467735210523949
"23405",0.0243127562403854,0.706466712179835,0.00315307279035019,0.969524440055576
"11083",0.0809769948998061,0.146782934925337,0.0835297645862556,0.159897423378623
"27292",0.140271644132946,0.00730134808776741,0.119204659901497,0.0342423456464113
"1733",-0.0710572908375675,0.210119676631297,0.0333580286512534,0.625484289506739
"1734",-0.17008359472825,0.00091188744071238,-0.105348940500932,0.0659426644679222
"1735",-0.115843695136989,0.0299210107345469,-0.0878697901462912,0.135769943598919
"64150",-0.0366896223869853,0.550726200200178,-0.042415025830707,0.520228938125449
"23181",0.115201620343309,0.0309126475548168,0.156793421125044,0.00396142111366397
"57609",0.227794697201012,5.36162450418715e-06,0.121564962206304,0.0303181758651006
"22982",0.283397312292158,8.11436952398609e-09,0.188200190246491,0.000408667536009037
"148252",0.0697846839185345,0.219210591068426,0.0510274760216196,0.426044316085908
"54769",-0.0871434040025759,0.11476398897699,0.0103021773520956,0.896322844607514
"9077",-0.148853072607422,0.0041769848388174,-0.0401659620613822,0.545991815112938
"116093",-0.1677629057129,0.0010855147080178,-0.163124433802232,0.00256885790317611
"84925",0.108943579544574,0.0427011299919141,0.0857943235347539,0.146834612131045
"729582",-0.148706660663169,0.00421868022481335,-0.12875491845115,0.0208749735012338
"22894",0.0867023957249079,0.116896721797595,0.0724355817445404,0.232947679541516
"115752",0.0249003835357119,0.698897917820736,0.0321490526468381,0.639691160501056
"129563",0.0927815617090545,0.0906681664214778,0.0597889052262064,0.33977439136047
"27185",0.0743085722978198,0.187670772360228,0.0333864620432459,0.625432250644954
"27184",0.0218732266608729,0.73638701842506,0.028460347174413,0.683980980213832
"84976",0.0143148542268509,0.834009363183172,0.0183609709079331,0.803001318893263
"85455",-0.08247631952201,0.138460622964878,-0.0505524589804582,0.431082412855467
"85458",-0.16241198362225,0.00162035606828,-0.155781246899878,0.00423387985460269
"1736",0.181200867672457,0.000385798557829446,0.114057267176644,0.0440633259569848
"26077",-0.0313213627722215,0.617189234591037,-0.0428255243697954,0.51517363579041
"93429",-0.0333915527972024,0.590895176066067,-0.00386563911199673,0.963053021178667
"26070",-0.0166208154727597,0.805124263731798,-0.0338491316879391,0.620050491606214
"26082",0.131686344273228,0.0123374041787266,0.152736591348408,0.00515411670007608
"222029",0.00805838647998912,0.908382512504457,0.0228937477176759,0.750164805571333
"94023",-0.155874113035916,0.00257590789935989,-0.123913669187346,0.0268735019980657
"222161",0.0897309052597775,0.103079839489227,0.117098639161426,0.0380065054214761
"266695",-0.117443150180717,0.0274838673794152,-0.0871129039358112,0.139894756862062
"401232",0.285255137456076,6.30816960727744e-09,0.269769898106799,1.41648744124473e-07
"374383",-0.0264746976708888,0.678766732795989,0.0277674731542919,0.69209590801981
"91056",0.20252088459702,6.22603548351886e-05,0.0727129220970239,0.231017597149036
"374387",-0.0946268408168606,0.0835819881927153,-0.0735461790987664,0.224740149825455
"22943",-0.153789505623343,0.00298333933950004,-0.114343821600364,0.043444940514832
"27123",-0.166876177016792,0.00116110264470799,-0.0998910969184923,0.0838238183677777
"27122",-0.289373314196455,3.64744672361735e-09,-0.207819757384098,7.88853541660575e-05
"27121",0.00904166004490667,0.896374546771732,-0.0225131934057573,0.755116438773889
"27120",0.0944817057734807,0.0841079957223615,0.0375982791740576,0.575907511779454
"1737",0.0433450286137642,0.470797326458655,0.0690281600435673,0.25880344520404
"10395",-0.0763761438815279,0.174168332319857,-0.060590602912107,0.331840679843867
"1738",0.0716867261149368,0.205924008558044,0.0693633921442237,0.256192426375026
"9940",0.0513156839129051,0.383552225222918,-0.000662562425442396,0.993087326443926
"10301",0.103552898590591,0.0554694411256636,0.0670158895487339,0.274441201209896
"8847",-0.107851932397429,0.0450993101187497,-0.0671356176410631,0.273406705988277
"79469",-0.0616143492655075,0.284878134429426,-0.0267129737979136,0.703989175680067
"220107",-0.00933993672615516,0.893246576234067,-0.0114805132220939,0.883357039681806
"1739",0.0888117717152624,0.107162936672748,0.0947728124280528,0.103746763089176
"1740",-0.138075703123828,0.00839006226113257,-0.0444894234972486,0.496317311506936
"1741",-0.300110398564453,8.36983649121086e-10,-0.268839871782161,1.57402090292812e-07
"1742",-0.311416969377709,1.69026888896148e-10,-0.248482116595881,1.54588110372387e-06
"9231",-0.18613344451127,0.000258771689453385,-0.147691513157965,0.00707291670228983
"9229",0.00584929615593709,0.9329224601009,0.00658726416515701,0.934932093750385
"9228",-0.0464256100911171,0.436717389782453,-0.00454125251815015,0.95634126555438
"58512",-0.000699575958486533,0.992443163657781,0.035245083416245,0.603794911501658
"22839",-0.0371862039031401,0.544423534833277,-0.0326236531772053,0.634277010011138
"9787",-0.0541430730464398,0.354728335184354,-0.08080601846182,0.175475134543944
"8788",0.0235798607464386,0.715696024796133,-0.0404486691858592,0.542717995089259
"65989",-0.192245760275873,0.000155039551037196,-0.0938149894150717,0.107754487530399
"28514",-0.198233510288419,9.15465854192025e-05,-0.0841863558418956,0.155746873759189
"10683",0.188085016981914,0.000219648267438976,0.0822533534397338,0.167047220545246
"54567",-0.237978239678924,1.82726133500532e-06,-0.133146026277099,0.0164103018571863
"1743",0.0701724150073313,0.216358910238879,0.0342384027480549,0.615570031796816
"1745",-0.301306444783973,7.06807787615416e-10,-0.171935776581191,0.00136831677479836
"1746",-0.333565608782709,5.74843587191663e-12,-0.12116372067051,0.030962498105112
"1747",-0.106170150991037,0.0488616348401686,-0.0806191116478209,0.17650228415459
"1748",0.0157587649809651,0.815893338575537,-0.0995935235948579,0.0848558982640559
"1749",-0.144808509034402,0.00544085808151531,-0.0236822668719439,0.740873663746415
"1750",-0.0155089128572886,0.819003833605139,0.0767788676609122,0.201568506752747
"285987",0.0267044037248825,0.676124732729839,0.111480471340216,0.0497596053773719
"55929",0.0131572890800073,0.847685593173771,-0.00240071931311636,0.97618358922905
"1755",-0.112362584671233,0.035788326759228,-0.00199270893914663,0.979830077894127
"127343",-0.091892421080191,0.0941102302789485,-0.0550529757612517,0.384937137466594
"11144",-0.146299816765815,0.00495034333717195,-0.111711123773521,0.049237807229622
"1756",0.00944835956996561,0.891854425013698,-0.0733919376092249,0.225930503168779
"29958",-0.100364237640091,0.0646229772964967,-0.0803938704088391,0.177679442232908
"93099",0.208081552624721,3.7765853511049e-05,-0.0105590563944064,0.893616655952459
"1758",-0.0293293026599417,0.641625253740196,-0.00274608538294575,0.973414612659205
"1760",-0.0553809792766767,0.342447102772169,-0.0473098669532803,0.465418705637544
"1761",0.0216483854240233,0.739454575373417,0.0496801513479039,0.440206710852729
"10655",-0.0795864800185013,0.154686073424603,-0.0853316959424338,0.149395039412928
"58524",-0.153289827953312,0.00308791897799098,-0.120537762505753,0.0319634230198274
"63951",-0.0887629588383455,0.107363536168495,-0.0852748278568035,0.149736647319928
"63950",0.051204060899388,0.384648311791867,-0.0146379498495708,0.847499728233334
"63948",0.0526944628730741,0.369023640546005,-0.00954535850981387,0.904916828272621
"63947",-0.0206461244709875,0.752287377137579,-0.038449561890707,0.566252713791138
"728656",-0.0539868417459474,0.356246271180227,-0.0223440605263162,0.757073393386394
"63946",-0.0430898793803389,0.473794481216982,-0.00326974051667968,0.968635233848859
"9988",0.0744803555763489,0.186552539302643,0.152587601261847,0.00519990874707197
"1762",-0.223234122987776,8.57841015660907e-06,-0.210404329554261,6.30902146472924e-05
"1657",0.243262490263714,1.03354292784734e-06,0.212126244872509,5.4309070702408e-05
"23312",-0.000422832980972516,0.995331625581953,-0.00128918868511927,0.986888748382789
"1763",0.0125554633767763,0.853990717880231,-0.0285009519342016,0.683481686659608
"196385",-0.0824780701584895,0.138460622964878,-0.0439282987130172,0.5017201095959
"8701",-0.0790415445472598,0.157945213634471,-0.114782061725824,0.0425275464012408
"201625",0.0918237977277625,0.094366983197645,-0.0269595721162131,0.701686349736768
"25981",-0.0531104703981701,0.364991182123747,0.0424389393706677,0.519908356946759
"127602",0.17720240564648,0.000528659751418604,0.145840870270607,0.00791742324368236
"8632",0.0419807525632877,0.48716909446012,-0.0480651391283344,0.457661874569759
"146754",-0.0212439035478764,0.744311398135624,-0.00142711244214699,0.985281951611534
"55567",-0.0777229586338411,0.165942322957185,-0.0666559332055216,0.277546637332722
"1767",-0.0602281587227758,0.296875126852798,-0.0551123882465249,0.384244373172135
"1768",-0.0193333635858221,0.770257278246758,-0.00545976814981172,0.947253702509142
"56171",-0.0530408678633139,0.365665024878118,-0.096030603518267,0.0987050418959264
"1769",-0.0471560191117745,0.428284053951087,0.0036590417893751,0.964699996841461
"1770",-0.345260586209058,8.39031469676727e-13,-0.182384808080795,0.000638908842021336
"27019",0.0655582919274187,0.25179528311121,0.0102992484828122,0.896328486659637
"64446",-0.0185269708111179,0.780777655932018,-0.0210393559049035,0.772822568275325
"3301",0.0167873989574251,0.802788981721715,-0.00461575849842774,0.955351269359052
"10294",0.099598494579329,0.0669789302622514,0.0935860599361634,0.108765280010926
"9093",0.199503530415945,8.16254473156052e-05,0.1078703111815,0.0587732791354098
"55466",0.264368983045834,8.82570633038818e-08,0.196710850211146,0.000206266167786736
"51726",-0.168984397998234,0.000989295057834179,-0.145795094724803,0.00793868128914402
"54788",0.0506276168425452,0.390793506648949,0.0483311458551827,0.454777343913282
"3337",0.0203037016900643,0.757286352774016,0.033100512807405,0.62821985354921
"374407",0.0448104538464272,0.454867626505995,0.028691261784393,0.681300808087293
"79982",0.0168600777776056,0.801975990144529,0.0362597243990848,0.591542548305138
"3300",-0.175258439405442,0.00061436956479286,-0.135133773479655,0.0146975471395952
"414061",0.00899949855161471,0.896859023149833,-0.00764000793357382,0.9245154135556
"11080",0.065138704292662,0.255243302964753,0.0812694783201167,0.172835541701995
"25822",-0.135834517650671,0.00959782684604301,-0.135719075133762,0.0142517160231748
"10049",-0.0593993309435523,0.304728323711341,-0.0538120564597382,0.397651160031681
"150353",0.0659014082407389,0.249129820970371,0.0503957810164503,0.432635154513081
"165721",0.036139563586463,0.557260712646562,0.0256571402614942,0.716769481027462
"4189",0.00218582960197078,0.975678075046777,-0.0663751240164898,0.280011619210555
"54431",-0.102364061731925,0.0587282834307624,-0.126484419364291,0.023510247204021
"55735",0.013123259616915,0.847946429429637,-0.0314668012354912,0.647545304631757
"56521",-0.133362859385526,0.0111664898090993,-0.0629197578746352,0.310862553295824
"23317",0.0899493924416844,0.10212229179553,0.1622589373181,0.00272697047118368
"85406",-0.0649142468749797,0.257053563585714,-0.0828798295475579,0.163542247935285
"29103",0.112986775553437,0.0346689956293872,0.0693055892278104,0.256697298238846
"23341",-0.030527414422802,0.627455375451352,-0.0431659564351833,0.511140931513071
"64215",0.13791290654715,0.008473455595311,0.076971593929389,0.200250009307108
"55192",-0.155901759644381,0.00257212886385944,-0.11610428901495,0.0398861684974329
